dataset_id,data_dir,kerchunk_file,variable,kerchunk_exists,status,skip_reason,error,netcdf_file_count,nfiles_bin,bin_selected_rank,file,size_gb_physical,open_kerchunk,open_netcdf,load_kerchunk,load_netcdf,temporal_build_kerchunk,temporal_build_netcdf,temporal_compute_kerchunk,temporal_compute_netcdf,temporal_graph_tasks_kerchunk,temporal_graph_tasks_netcdf,spatial_build_kerchunk,spatial_build_netcdf,spatial_compute_kerchunk,spatial_compute_netcdf,open_ratio,load_ratio,temporal_compute_ratio,spatial_compute_ratio
CMIP6.CMIP.AWI.AWI-CM-1-1-MR.historical.r1i1p1f1.Amon.tas.gn.v20200720,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/AWI/AWI-CM-1-1-MR/historical/r1i1p1f1/Amon/tas/gn/v20200720,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/historical/mon/CMIP6.CMIP.AWI.AWI-CM-1-1-MR.historical.r1i1p1f1.Amon.tas.gn.v20200720.kerchunk.json,tas,True,ok,,,165,150-199,3,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/historical/mon/CMIP6.CMIP.AWI.AWI-CM-1-1-MR.historical.r1i1p1f1.Amon.tas.gn.v20200720.kerchunk.json,0.4209295688197016,0.2743946011178195,29.22197377961129,1.5525405262596903,1.2012013469357044,0.3348297898191958,0.6603286946192384,2.4402021816931665,4.90592428157106,,,0.2372397340368479,7.118511044885963,2.8526907626073807,5.058782153297216,0.0093900091481592,1.29248983130119,0.4973990713349784,0.5639086001653684
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-LR.piControl.r1i1p1f1.Amon.tas.gr.v20200409,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-LR/piControl/r1i1p1f1/Amon/tas/gr/v20200409,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/mon/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-LR.piControl.r1i1p1f1.Amon.tas.gr.v20200409.kerchunk.json,tas,True,ok,,,201,200-299,1,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/mon/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-LR.piControl.r1i1p1f1.Amon.tas.gr.v20200409.kerchunk.json,0.3596247276291251,0.261761557077989,36.60742859868333,1.5835587575566024,1.1748178824782372,0.3435430903919041,0.5831956034526229,2.568278779275716,5.581387471174821,,,0.201299860375002,8.461401319829747,3.03286256454885,5.863119753543288,0.0071505037938502,1.347918499687918,0.4601505974167962,0.5172779496301411
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3.piControl.r1i1p1f1.day.tas.gr.v20190712,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r1i1p1f1/day/tas/gr/v20190712,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/day/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3.piControl.r1i1p1f1.day.tas.gr.v20190712.kerchunk.json,tas,True,ok,,,223,200-299,2,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/day/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3.piControl.r1i1p1f1.day.tas.gr.v20190712.kerchunk.json,29.509925234131515,1.1183986214455215,57.9772117305547,13.158579400740564,2.6825334967579693,0.2447168095968663,0.2699457376729697,15.486075178254396,7.288179544499144,,,0.2516157885547727,10.323091703467073,21.480025491444398,10.02756509766914,0.0192903140399922,4.9052805553569545,2.1248207571865776,2.1420978355390905
CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp585.r13i1p1f1.Amon.tas.gr.v20201020,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/ScenarioMIP/EC-Earth-Consortium/EC-Earth3-Veg/ssp585/r13i1p1f1/Amon/tas/gr/v20201020,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/ssp585/mon/CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp585.r13i1p1f1.Amon.tas.gr.v20201020.kerchunk.json,tas,True,ok,,,286,200-299,3,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/ssp585/mon/CMIP6.ScenarioMIP.EC-Earth-Consortium.EC-Earth3-Veg.ssp585.r13i1p1f1.Amon.tas.gr.v20201020.kerchunk.json,1.247496796771884,0.2652435530908406,54.61793486285024,1.8009617521893233,1.5474808684084564,0.3355424799956381,0.7191828035283834,2.676373635651544,8.60683898255229,,,0.2268846237566322,13.276074997149408,3.220284691778943,8.827488739509135,0.0048563453333943,1.1638022730720834,0.3109589526511493,0.3648019031013809
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future/r1i1p1f1/Amon/pr/gn/v20190509,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,pr,True,ok,,,432,300-499,1,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,0.0930071575567126,0.652753317495808,68.16283617352019,0.8866378689999692,6.095260510512162,0.3970531590166501,0.5209125845285598,2.6208146144927014,15.708187734999228,,,0.5714271529868711,17.860173973516794,2.2815056969993748,26.035466969478875,0.0095763814145601,0.1454634904399629,0.1668438561281831,0.0876306808583061
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon/pr/gn/v20190509,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,pr,True,ok,,,432,300-499,2,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,1.1089272135868669,0.2364319684857037,60.79890294201323,1.8269046645145863,8.708976468478795,0.3333038230193779,0.5174395500216633,3.808513201511232,18.45563187802327,,,0.2237909335235599,18.874346631986555,3.2279065235052258,30.80106567050097,0.0038887538597727,0.2097726031442238,0.2063604880441054,0.1047985338571152
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.pr.gn.v20190725,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highresSST-future/r1i1p1f1/Amon/pr/gn/v20190725,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.pr.gn.v20190725.kerchunk.json,pr,True,ok,,,432,300-499,3,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.pr.gn.v20190725.kerchunk.json,1.1077750399708748,0.2637485329760238,60.69719299700228,1.788968326029135,8.395649235491874,0.3287815135263372,0.50742832000833,3.793178809515666,17.83461877249647,,,0.2137793750152923,18.60478848349885,3.1227531080076005,29.373173454514472,0.0043453168087863,0.213082785601193,0.2126862849104064,0.1063130993606567
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-CC.piControl.r1i1p1f1.Amon.tas.gr.v20210330,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/piControl/r1i1p1f1/Amon/tas/gr/v20210330,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/mon/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-CC.piControl.r1i1p1f1.Amon.tas.gr.v20210330.kerchunk.json,tas,True,ok,,,505,500+,1,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/mon/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-CC.piControl.r1i1p1f1.Amon.tas.gr.v20210330.kerchunk.json,2.22530088480562,0.3153440015157684,101.1695888150134,2.2909301394829527,1.7866688194917515,0.3637741564889438,0.7885189144872129,3.3087880709790625,15.208793265512211,,,0.2268251634959597,26.24443113501184,3.890536001505098,15.360475850000512,0.003116984117553,1.2822354733512655,0.2175575677316978,0.2532822576264763
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3.piControl.r2i1p1f1.Amon.tas.gr.v20210601,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r2i1p1f1/Amon/tas/gr/v20210601,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/mon/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3.piControl.r2i1p1f1.Amon.tas.gr.v20210601.kerchunk.json,tas,True,failed,,"TypeError: Cannot combine along dimension 'time' with mixed types. Found: DatetimeProlepticGregorian, DatetimeGregorian. If importing data directly from a file then setting `use_cftime=True` may fix this issue.",604,500+,2,,,,,,,,,,,,,,,,,,,,
CMIP6.HighResMIP.EC-Earth-Consortium.EC-Earth3P.hist-1950.r3i1p2f1.Amon.pr.gr.v20190215,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/hist-1950/r3i1p2f1/Amon/pr/gr/v20190215,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/hist-1950/mon/CMIP6.HighResMIP.EC-Earth-Consortium.EC-Earth3P.hist-1950.r3i1p2f1.Amon.pr.gr.v20190215.kerchunk.json,pr,True,ok,,,780,500+,3,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/hist-1950/mon/CMIP6.HighResMIP.EC-Earth-Consortium.EC-Earth3P.hist-1950.r3i1p2f1.Amon.pr.gr.v20190215.kerchunk.json,0.3240789845585823,0.2828282065165695,95.32815934799146,12.730793146503856,7.071914233034477,0.3679854435031302,0.7120997934835032,16.51082578950445,23.130437429528683,,,0.2490959500137251,25.24151596048614,14.657726624020142,34.378724604990566,0.0029668904597655,1.8001905462930397,0.7138138152297314,0.4263603956352809
