dataset_id,data_dir,kerchunk_file,variable,kerchunk_exists,status,skip_reason,error,netcdf_file_count,nfiles_bin,bin_selected_rank,file,size_gb_physical,open_kerchunk,open_netcdf,load_kerchunk,load_netcdf,temporal_build_kerchunk,temporal_build_netcdf,temporal_compute_kerchunk,temporal_compute_netcdf,temporal_graph_tasks_kerchunk,temporal_graph_tasks_netcdf,spatial_build_kerchunk,spatial_build_netcdf,spatial_compute_kerchunk,spatial_compute_netcdf,open_ratio,load_ratio,temporal_compute_ratio,spatial_compute_ratio
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future/r1i1p1f1/Amon/pr/gn/v20190509,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,pr,True,ok,,,432,300-499,1,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,0.09300715755671263,0.652753317495808,68.16283617352019,0.8866378689999692,6.095260510512162,0.39705315901665017,0.5209125845285598,2.6208146144927014,15.708187734999228,,,0.5714271529868711,17.860173973516794,2.2815056969993748,26.035466969478875,0.009576381414560164,0.1454634904399629,0.1668438561281831,0.08763068085830616
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon/pr/gn/v20190509,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,pr,True,ok,,,432,300-499,2,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,1.1089272135868669,0.2364319684857037,60.79890294201323,1.8269046645145863,8.708976468478795,0.3333038230193779,0.5174395500216633,3.808513201511232,18.45563187802327,,,0.22379093352355994,18.874346631986555,3.2279065235052258,30.801065670500975,0.0038887538597727656,0.20977260314422383,0.20636048804410545,0.10479853385711523
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.pr.gn.v20190725,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highresSST-future/r1i1p1f1/Amon/pr/gn/v20190725,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.pr.gn.v20190725.kerchunk.json,pr,True,ok,,,432,300-499,3,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.pr.gn.v20190725.kerchunk.json,1.1077750399708748,0.26374853297602385,60.697192997002276,1.788968326029135,8.395649235491874,0.3287815135263372,0.50742832000833,3.793178809515666,17.83461877249647,,,0.21377937501529232,18.60478848349885,3.1227531080076005,29.373173454514472,0.004345316808786362,0.213082785601193,0.2126862849104064,0.1063130993606567
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-CC.piControl.r1i1p1f1.Amon.tas.gr.v20210330,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3-CC/piControl/r1i1p1f1/Amon/tas/gr/v20210330,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/mon/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-CC.piControl.r1i1p1f1.Amon.tas.gr.v20210330.kerchunk.json,tas,True,ok,,,505,500+,1,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/mon/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3-CC.piControl.r1i1p1f1.Amon.tas.gr.v20210330.kerchunk.json,2.2253008848056197,0.31534400151576847,101.16958881501341,2.2909301394829527,1.7866688194917515,0.36377415648894385,0.7885189144872129,3.3087880709790625,15.208793265512213,,,0.22682516349595971,26.244431135011837,3.8905360015050974,15.360475850000512,0.00311698411755304,1.2822354733512655,0.2175575677316978,0.2532822576264763
CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3.piControl.r2i1p1f1.Amon.tas.gr.v20210601,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/EC-Earth-Consortium/EC-Earth3/piControl/r2i1p1f1/Amon/tas/gr/v20210601,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/tas/piControl/mon/CMIP6.CMIP.EC-Earth-Consortium.EC-Earth3.piControl.r2i1p1f1.Amon.tas.gr.v20210601.kerchunk.json,tas,True,failed,,"TypeError: Cannot combine along dimension 'time' with mixed types. Found: DatetimeProlepticGregorian, DatetimeGregorian. If importing data directly from a file then setting `use_cftime=True` may fix this issue.",604,500+,2,,,,,,,,,,,,,,,,,,,,
CMIP6.HighResMIP.EC-Earth-Consortium.EC-Earth3P.hist-1950.r3i1p2f1.Amon.pr.gr.v20190215,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/EC-Earth-Consortium/EC-Earth3P/hist-1950/r3i1p2f1/Amon/pr/gr/v20190215,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/hist-1950/mon/CMIP6.HighResMIP.EC-Earth-Consortium.EC-Earth3P.hist-1950.r3i1p2f1.Amon.pr.gr.v20190215.kerchunk.json,pr,True,ok,,,780,500+,3,/global/cfs/projectdirs/m4931/sasha-tmp/kerchunk/pr/hist-1950/mon/CMIP6.HighResMIP.EC-Earth-Consortium.EC-Earth3P.hist-1950.r3i1p2f1.Amon.pr.gr.v20190215.kerchunk.json,0.3240789845585823,0.2828282065165695,95.32815934799146,12.730793146503856,7.071914233034477,0.3679854435031302,0.7120997934835032,16.51082578950445,23.130437429528683,,,0.2490959500137251,25.24151596048614,14.657726624020142,34.378724604990566,0.0029668904597655865,1.8001905462930397,0.7138138152297314,0.4263603956352809
