dataset_id,data_dir,kerchunk_file,frequency,variable,kerchunk_exists,status,skip_reason,error,netcdf_file_count,nfiles_bin,bin_selected_rank,file,size_gb_physical,open_kerchunk,open_netcdf,load_kerchunk,load_netcdf,temporal_build_kerchunk,temporal_build_netcdf,temporal_compute_kerchunk,temporal_compute_netcdf,temporal_graph_tasks_kerchunk,temporal_graph_tasks_netcdf,spatial_build_kerchunk,spatial_build_netcdf,spatial_compute_kerchunk,spatial_compute_netcdf,open_ratio,load_ratio,temporal_compute_ratio,spatial_compute_ratio
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.hus.gn.v20190105,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/hist-1950/r1i1p1f1/Amon/hus/gn/v20190105,/global/cfs/projectdirs/m4931/kerchunk/hus/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.hus.gn.v20190105.kerchunk.json,Amon,hus,True,ok,,,780,750-1000,1,/global/cfs/projectdirs/m4931/kerchunk/hus/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.hus.gn.v20190105.kerchunk.json,1.863590166904032,0.2519886953523382,115.01426558441015,11.45573858555872,11.961197994998656,0.4180910940049216,0.7213729444192722,15.312678016605789,34.070382270612754,,,0.2221644130768254,36.65037554909941,13.517894549528137,50.521137775387615,0.0021909342643013,0.9577417404467944,0.4494425068371969,0.2675690838481799
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.huss.gn.v20190105,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/hist-1950/r1i1p1f1/Amon/huss/gn/v20190105,/global/cfs/projectdirs/m4931/kerchunk/huss/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.huss.gn.v20190105.kerchunk.json,Amon,huss,True,ok,,,780,750-1000,3,/global/cfs/projectdirs/m4931/kerchunk/huss/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.huss.gn.v20190105.kerchunk.json,0.1567070493474602,0.2409394868882373,133.50236761244014,1.3767210394144058,4.975435876054689,0.3940124799264595,0.9212122675962746,2.347421011421829,23.715545208542608,,,0.2095262645743787,33.11225910601206,2.607612142455764,29.43545389396604,0.0018047581567069,0.2767036042088613,0.0989823759386422,0.0885874616321203
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.pr.gn.v20190105,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/hist-1950/r1i1p1f1/Amon/pr/gn/v20190105,/global/cfs/projectdirs/m4931/kerchunk/pr/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.pr.gn.v20190105.kerchunk.json,Amon,pr,True,ok,,,780,750-1000,5,/global/cfs/projectdirs/m4931/kerchunk/pr/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.pr.gn.v20190105.kerchunk.json,0.1679367143660783,0.2389079340500757,113.69514474947935,0.8349239686504006,6.419619290507399,0.3202607540879398,0.701714604976587,2.372102340683341,25.490909180021845,,,0.2186045974958688,29.26915819593705,2.1008730499306694,24.05947103700601,0.0021013028707294,0.1300581749271317,0.0930567962064862,0.0873200016201231
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.psl.gn.v20190105,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/hist-1950/r1i1p1f1/Amon/psl/gn/v20190105,/global/cfs/projectdirs/m4931/kerchunk/psl/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.psl.gn.v20190105.kerchunk.json,Amon,psl,True,ok,,,780,750-1000,7,/global/cfs/projectdirs/m4931/kerchunk/psl/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.psl.gn.v20190105.kerchunk.json,0.1230136826634407,0.2737217644462362,105.99127200711519,0.9226839130278677,4.620934333419427,0.33846356091089547,0.7117452439852059,2.6037763016065583,21.007543860003352,,,0.30425854050554335,29.71329031838104,2.34969188447576,23.7144522635499,0.0025824934380244183,0.19967475113308836,0.12394482281976503,0.0990826968450515
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.ua.gn.v20190105,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/hist-1950/r1i1p1f1/Amon/ua/gn/v20190105,/global/cfs/projectdirs/m4931/kerchunk/ua/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.ua.gn.v20190105.kerchunk.json,Amon,ua,True,ok,,,780,750-1000,9,/global/cfs/projectdirs/m4931/kerchunk/ua/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.ua.gn.v20190105.kerchunk.json,2.1657023848965764,0.273221509414725,126.3771319729276,11.308867929968983,12.124474068405107,0.424002900486812,0.7240090024424717,16.073155421065167,33.94692956248764,,,0.23297267849557102,37.49333842098713,13.770611242973246,61.079984838026576,0.0021619537106859986,0.9327305964914805,0.47347891630312505,0.22545210643863936
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.ua.gnkerchunk.json,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/hist-1950/r1i1p1f1/Amon/ua/gn/v20190105,/global/cfs/projectdirs/m4931/kerchunk/ua/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.ua.gnkerchunk.json,Amon,ua,True,ok,,,780,750-1000,10,/global/cfs/projectdirs/m4931/kerchunk/ua/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.hist-1950.r1i1p1f1.Amon.ua.gnkerchunk.json,2.1657023848965764,0.30823758186306804,132.79130977205932,11.242577143595554,11.800959060550667,0.41819883917924017,0.7145880165044218,15.969688096432947,39.038877064595,,,0.23993343149777502,43.950551568879746,13.884092324995436,58.30197853944264,0.0023212180254277787,0.9526833442866754,0.4090714000305127,0.23814101464159615
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.hus.gn.v20180705,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/Amon/hus/gn/v20180705,/global/cfs/projectdirs/m4931/kerchunk/hus/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.hus.gn.v20180705.kerchunk.json,Amon,hus,True,ok,,,780,750-1000,2,/global/cfs/projectdirs/m4931/kerchunk/hus/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.hus.gn.v20180705.kerchunk.json,26.97280111722648,0.3630623910576105,126.09957494353876,80.0048571494408,70.02065912343096,0.5549206299474463,0.8979105384787545,109.35184773500076,95.738357252907,,,0.2953939130529761,40.74202866398264,90.15217531798407,122.47626169107389,0.0028791722035555,1.1425893179384372,1.1421947364955485,0.7360787639434818
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.huss.gn.v20180705,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/Amon/huss/gn/v20180705,/global/cfs/projectdirs/m4931/kerchunk/huss/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.huss.gn.v20180705.kerchunk.json,Amon,huss,True,ok,,,780,750-1000,4,/global/cfs/projectdirs/m4931/kerchunk/huss/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.huss.gn.v20180705.kerchunk.json,1.6951387925073504,0.3529415455413982,156.36609080608469,2.206880524987355,8.417022996000014,0.3954195539699867,0.9131523909745738,3.826290510012768,30.6361307305051,,,0.2152266695629805,34.92456123139709,3.539256951888092,31.31682119600009,0.0022571488723798,0.2621925265068328,0.1248947050027712,0.1130145658697997
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.pr.gn.v20180705,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/Amon/pr/gn/v20180705,/global/cfs/projectdirs/m4931/kerchunk/pr/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.pr.gn.v20180705.kerchunk.json,Amon,pr,True,ok,,,780,750-1000,6,/global/cfs/projectdirs/m4931/kerchunk/pr/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.pr.gn.v20180705.kerchunk.json,2.002607141621411,0.2278724510688334,111.791367126978,1.6846659320872277,7.906644960632548,0.3382343300618231,0.7084382264874876,3.7614450328983366,27.65919939859305,,,0.2229350955458358,33.80593440053053,3.054861232521944,30.71537227544468,0.0020383725230768,0.2130696319962811,0.1359925491223607,0.0994570798337399
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.psl.gn.v20180705,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/hist-1950/r1i1p1f1/Amon/psl/gn/v20180705,/global/cfs/projectdirs/m4931/kerchunk/psl/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.psl.gn.v20180705.kerchunk.json,Amon,psl,True,ok,,,780,750-1000,8,/global/cfs/projectdirs/m4931/kerchunk/psl/hist-1950/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.hist-1950.r1i1p1f1.Amon.psl.gn.v20180705.kerchunk.json,1.1372029511258006,0.2510694279335439,119.43314442038536,1.6797001098748296,7.931938178022392,0.3288986310362816,0.7171634209807962,3.912678729509935,25.251974808517843,,,0.21939529001247138,32.72198240098078,3.0104721270035952,29.99704059807118,0.0021021754819568355,0.21176414543029332,0.15494545512496447,0.10035897098453005
