dataset_id,data_dir,kerchunk_file,frequency,variable,kerchunk_exists,status,skip_reason,error,netcdf_file_count,nfiles_bin,bin_selected_rank,file,size_gb_physical,open_kerchunk,open_netcdf,load_kerchunk,load_netcdf,temporal_build_kerchunk,temporal_build_netcdf,temporal_compute_kerchunk,temporal_compute_netcdf,temporal_graph_tasks_kerchunk,temporal_graph_tasks_netcdf,spatial_build_kerchunk,spatial_build_netcdf,spatial_compute_kerchunk,spatial_compute_netcdf,open_ratio,load_ratio,temporal_compute_ratio,spatial_compute_ratio
CMIP6.CMIP.MIROC.MIROC6.abrupt-4xCO2.r1i1p1f1.Amon.ta.gn.v20190705,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MIROC/MIROC6/abrupt-4xCO2/r1i1p1f1/Amon/ta/gn/v20190705,/global/cfs/projectdirs/m4931/kerchunk/ta/abrupt-4xCO2/mon/CMIP6.CMIP.MIROC.MIROC6.abrupt-4xCO2.r1i1p1f1.Amon.ta.gn.v20190705.kerchunk.json,Amon,ta,True,ok,,,25,25-49,4,/global/cfs/projectdirs/m4931/kerchunk/ta/abrupt-4xCO2/mon/CMIP6.CMIP.MIROC.MIROC6.abrupt-4xCO2.r1i1p1f1.Amon.ta.gn.v20190705.kerchunk.json,3.4753708904609084,0.2547999080270529,3.305670998990536,1.80116813397035,2.389569052029401,0.324776079505682,0.3386058340547606,3.8863691760925576,2.9562061425531283,,,0.2122774375602603,0.2406631343765184,3.198335776454769,2.6981734610162675,0.0770796331833573,0.7537627474881561,1.3146475545633274,1.18537070453955
CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.huss.gnkerchunk.json,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Amon/huss/gn/v20190920,/global/cfs/projectdirs/m4931/kerchunk/huss/piControl/mon/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.huss.gnkerchunk.json,Amon,huss,True,ok,,,25,25-49,1,/global/cfs/projectdirs/m4931/kerchunk/huss/piControl/mon/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.huss.gnkerchunk.json,2.140915454365313,0.2841153279878199,3.693574088974856,2.341910987976007,0.6101927774725482,0.3399303985061124,0.5543262868886814,3.3342983059119438,1.1673884604824707,,,0.2713098875246942,0.2317161629907786,3.9224236224545166,1.00716874061618,0.0769215186006125,3.837985427615729,2.85620289970479,3.8945049268058103
CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.pr.gn.v20190920,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Amon/pr/gn/v20190920,/global/cfs/projectdirs/m4931/kerchunk/pr/piControl/mon/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.pr.gn.v20190920.kerchunk.json,Amon,pr,True,ok,,,25,25-49,3,/global/cfs/projectdirs/m4931/kerchunk/pr/piControl/mon/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.pr.gn.v20190920.kerchunk.json,2.4516387535259128,0.2927898115012795,3.540839573019184,1.6085348099004475,0.6443306469591334,0.3824557765619829,0.3311324269743636,3.330740761943161,1.2150653575081378,,,0.226004853611812,0.2417134065181017,3.0031784049933776,1.023592091514729,0.0826893750658195,2.496443118904553,2.7412029660477373,2.9339601486654936
CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.ta.gn.v20190920,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Amon/ta/gn/v20190920,/global/cfs/projectdirs/m4931/kerchunk/ta/piControl/mon/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.ta.gn.v20190920.kerchunk.json,Amon,ta,True,ok,,,25,25-49,7,/global/cfs/projectdirs/m4931/kerchunk/ta/piControl/mon/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.ta.gn.v20190920.kerchunk.json,22.879624077118933,0.5835237379651517,4.251765633118339,34.67900498397648,13.469450514996424,0.3907221800182014,0.3724946235306561,40.0921719619073,13.410158917540684,,,0.2330556185916066,0.30023013940081,37.08073656447232,13.425952228019014,0.1372426865253112,2.5746414039211225,2.98968656586658,2.761870140360505
CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.tas.gn.v20190920,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MOHC/HadGEM3-GC31-MM/piControl/r1i1p1f1/Amon/tas/gn/v20190920,/global/cfs/projectdirs/m4931/kerchunk/tas/piControl/mon/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.tas.gn.v20190920.kerchunk.json,Amon,tas,True,ok,,,25,25-49,10,/global/cfs/projectdirs/m4931/kerchunk/tas/piControl/mon/CMIP6.CMIP.MOHC.HadGEM3-GC31-MM.piControl.r1i1p1f1.Amon.tas.gn.v20190920.kerchunk.json,1.4693700205534697,0.2964253785321489,4.778790608979762,2.4813151318812743,0.8011666220845655,0.3513357765041291,0.5879313215846196,3.4265116684837267,1.4063290235353634,,,0.2424197455402463,0.281248600105755,3.888615846517496,1.2085058519151062,0.0620293716102856,3.097127443259068,2.43649360223672,3.217705433825784
CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.pr.gn.v20190815,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MPI-M/MPI-ESM1-2-LR/esm-piControl/r1i1p1f1/Amon/pr/gn/v20190815,/global/cfs/projectdirs/m4931/kerchunk/pr/esm-piControl/mon/CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.pr.gn.v20190815.kerchunk.json,Amon,pr,True,ok,,,25,25-49,2,/global/cfs/projectdirs/m4931/kerchunk/pr/esm-piControl/mon/CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.pr.gn.v20190815.kerchunk.json,0.3084919471293688,0.2917629084549844,3.637052437057719,1.4832885245559737,0.3667858709814027,0.3815464513609186,0.3457923559471965,3.1658873920096084,1.022349939099513,,,0.2756644081091508,0.2448636575136333,2.896622616914101,0.7265996159985662,0.0802196046123033,4.044017618746229,3.0966768529356257,3.9865457579870474
CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.ta.gn.v20190815,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MPI-M/MPI-ESM1-2-LR/esm-piControl/r1i1p1f1/Amon/ta/gn/v20190815,/global/cfs/projectdirs/m4931/kerchunk/ta/esm-piControl/mon/CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.ta.gn.v20190815.kerchunk.json,Amon,ta,True,ok,,,25,25-49,5,/global/cfs/projectdirs/m4931/kerchunk/ta/esm-piControl/mon/CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.ta.gn.v20190815.kerchunk.json,3.057518907822669,0.3682616719743237,3.8724546540761366,1.8345129960216584,1.6114491559565067,0.3924521510489285,0.3473014545161277,3.685474985046312,2.132785536115989,,,0.2309162210440263,0.2431557561503723,3.4852267334936187,1.9230393309844656,0.0950977364155038,1.138424373639482,1.7280101175845004,1.812353329096716
CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.tas.gn.v20190815,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/MPI-M/MPI-ESM1-2-LR/esm-piControl/r1i1p1f1/Amon/tas/gn/v20190815,/global/cfs/projectdirs/m4931/kerchunk/tas/esm-piControl/mon/CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.tas.gn.v20190815.kerchunk.json,Amon,tas,True,ok,,,25,25-49,8,/global/cfs/projectdirs/m4931/kerchunk/tas/esm-piControl/mon/CMIP6.CMIP.MPI-M.MPI-ESM1-2-LR.esm-piControl.r1i1p1f1.Amon.tas.gn.v20190815.kerchunk.json,0.1872186632826924,0.3023660414619371,3.6093100449070334,2.1688239843351766,0.3301506805000826,0.36816719151102,0.6251338893780485,3.059261195594445,1.0114323504967615,,,0.3073992184363305,0.2536583479959517,3.762339889537543,0.8088218279881403,0.0837739173692198,6.569194348017204,3.024681971158921,4.651630012132548
CMIP6.CMIP.NCC.NorESM2-LM.esm-piControl.r1i1p1f1.Amon.ta.gn.v20190920,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/NCC/NorESM2-LM/esm-piControl/r1i1p1f1/Amon/ta/gn/v20190920,/global/cfs/projectdirs/m4931/kerchunk/ta/esm-piControl/mon/CMIP6.CMIP.NCC.NorESM2-LM.esm-piControl.r1i1p1f1.Amon.ta.gn.v20190920.kerchunk.json,Amon,ta,True,ok,,,25,25-49,6,/global/cfs/projectdirs/m4931/kerchunk/ta/esm-piControl/mon/CMIP6.CMIP.NCC.NorESM2-LM.esm-piControl.r1i1p1f1.Amon.ta.gn.v20190920.kerchunk.json,1.5235827090218663,0.2662143959896639,3.238330996129662,1.426832614466548,1.2937328320695087,0.3264886694960296,0.3367865261388942,3.147354257060215,1.8072826605057344,,,0.2206461814930662,0.2270436903927475,2.802809375571087,1.6929793343879282,0.0822072840323715,1.1028804240703447,1.7414842325657496,1.6555484870017043
CMIP6.CMIP.NCC.NorESM2-LM.esm-piControl.r1i1p1f1.Amon.tas.gn.v20190920,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/CMIP/NCC/NorESM2-LM/esm-piControl/r1i1p1f1/Amon/tas/gn/v20190920,/global/cfs/projectdirs/m4931/kerchunk/tas/esm-piControl/mon/CMIP6.CMIP.NCC.NorESM2-LM.esm-piControl.r1i1p1f1.Amon.tas.gn.v20190920.kerchunk.json,Amon,tas,True,ok,,,25,25-49,9,/global/cfs/projectdirs/m4931/kerchunk/tas/esm-piControl/mon/CMIP6.CMIP.NCC.NorESM2-LM.esm-piControl.r1i1p1f1.Amon.tas.gn.v20190920.kerchunk.json,0.0913492236286401,0.2728584825526923,3.1011022814782336,1.7020589859457689,0.3172153254272416,0.3336968939984217,0.581817280035466,2.6341023970162496,1.017447501886636,,,0.2368026644689962,0.2503657095367089,3.1057719049276784,0.7773578565102071,0.0879875791851103,5.365626593397875,2.588932001043668,3.995292359776772
