dataset_id,data_dir,kerchunk_file,frequency,variable,kerchunk_exists,status,skip_reason,error,netcdf_file_count,nfiles_bin,bin_selected_rank,remote_kerchunk_file,client_hostname,cache_mode,open_kerchunk,load_kerchunk,temporal_build_kerchunk,temporal_compute_kerchunk,spatial_build_kerchunk,spatial_compute_kerchunk,temporal_graph_tasks_kerchunk,size_gb_physical,open_ratio,load_ratio,temporal_compute_ratio,spatial_compute_ratio
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.hus.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future/r1i1p1f1/Amon/hus/gn/v20190509,/global/cfs/projectdirs/m4931/kerchunk/hus/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.hus.gn.v20190509.kerchunk.json,Amon,hus,True,failed,,"ReferenceNotReachable: Reference ""lat/0"" failed to fetch target https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future/r1i1p1f1/Amon/hus/gn/v20190509/hus_Amon_CMCC-CM2-HR4_highres-future_r1i1p1f1_gn_204406-204406.nc",432,300-499,1,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/hus/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.hus.gn.v20190509.kerchunk.json,nid004414,warm,,,,,,,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.huss.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future/r1i1p1f1/Amon/huss/gn/v20190509,/global/cfs/projectdirs/m4931/kerchunk/huss/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.huss.gn.v20190509.kerchunk.json,Amon,huss,True,failed,,"ReferenceNotReachable: Reference ""lat/0"" failed to fetch target https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future/r1i1p1f1/Amon/huss/gn/v20190509/huss_Amon_CMCC-CM2-HR4_highres-future_r1i1p1f1_gn_203906-203906.nc",432,300-499,5,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/huss/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.huss.gn.v20190509.kerchunk.json,nid004414,warm,,,,,,,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future/r1i1p1f1/Amon/pr/gn/v20190509,/global/cfs/projectdirs/m4931/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,Amon,pr,True,failed,,"ReferenceNotReachable: Reference ""lat/0"" failed to fetch target https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highres-future/r1i1p1f1/Amon/pr/gn/v20190509/pr_Amon_CMCC-CM2-HR4_highres-future_r1i1p1f1_gn_204310-204310.nc",432,300-499,9,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,nid004414,warm,,,,,,,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highresSST-future.r1i1p1f1.Amon.hus.gn.v20190705,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highresSST-future/r1i1p1f1/Amon/hus/gn/v20190705,/global/cfs/projectdirs/m4931/kerchunk/hus/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highresSST-future.r1i1p1f1.Amon.hus.gn.v20190705.kerchunk.json,Amon,hus,True,ok,,,432,300-499,3,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/hus/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highresSST-future.r1i1p1f1.Amon.hus.gn.v20190705.kerchunk.json,nid004414,warm,1.9978347785072401,43.56912405358162,0.41010554699460045,44.535507038002834,0.3575891989748925,44.371599012520164,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highresSST-future.r1i1p1f1.Amon.huss.gn.v20190705,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-HR4/highresSST-future/r1i1p1f1/Amon/huss/gn/v20190705,/global/cfs/projectdirs/m4931/kerchunk/huss/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highresSST-future.r1i1p1f1.Amon.huss.gn.v20190705.kerchunk.json,Amon,huss,True,ok,,,432,300-499,7,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/huss/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-HR4.highresSST-future.r1i1p1f1.Amon.huss.gn.v20190705.kerchunk.json,nid004414,warm,1.4363342830329202,3.2557372670271434,0.4483088274137117,3.655082757526543,0.3737716050236486,4.081995219457895,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.hus.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon/hus/gn/v20190509,/global/cfs/projectdirs/m4931/kerchunk/hus/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.hus.gn.v20190509.kerchunk.json,Amon,hus,True,failed,,"ReferenceNotReachable: Reference ""lat/0"" failed to fetch target https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon/hus/gn/v20190509/hus_Amon_CMCC-CM2-VHR4_highres-future_r1i1p1f1_gn_204504-204504.nc",432,300-499,2,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/hus/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.hus.gn.v20190509.kerchunk.json,nid004414,warm,,,,,,,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.huss.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon/huss/gn/v20190509,/global/cfs/projectdirs/m4931/kerchunk/huss/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.huss.gn.v20190509.kerchunk.json,Amon,huss,True,failed,,"ReferenceNotReachable: Reference ""lat/0"" failed to fetch target https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon/huss/gn/v20190509/huss_Amon_CMCC-CM2-VHR4_highres-future_r1i1p1f1_gn_201507-201507.nc",432,300-499,6,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/huss/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.huss.gn.v20190509.kerchunk.json,nid004414,warm,,,,,,,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon/pr/gn/v20190509,/global/cfs/projectdirs/m4931/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,Amon,pr,True,failed,,"ReferenceNotReachable: Reference ""lat/0"" failed to fetch target https://esgf-node.ornl.gov/thredds/fileServer/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highres-future/r1i1p1f1/Amon/pr/gn/v20190509/pr_Amon_CMCC-CM2-VHR4_highres-future_r1i1p1f1_gn_204409-204409.nc",432,300-499,10,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/pr/highres-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highres-future.r1i1p1f1.Amon.pr.gn.v20190509.kerchunk.json,nid004414,warm,,,,,,,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.hus.gn.v20190725,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highresSST-future/r1i1p1f1/Amon/hus/gn/v20190725,/global/cfs/projectdirs/m4931/kerchunk/hus/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.hus.gn.v20190725.kerchunk.json,Amon,hus,True,ok,,,432,300-499,4,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/hus/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.hus.gn.v20190725.kerchunk.json,nid004414,warm,4.5230428105569445,219.31728937255684,0.5311423180392012,214.96197157900315,0.35336572997039184,212.6451257225126,,,,,,
CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.huss.gn.v20190725,/global/cfs/projectdirs/m4931/gsharing/css03_data/CMIP6/HighResMIP/CMCC/CMCC-CM2-VHR4/highresSST-future/r1i1p1f1/Amon/huss/gn/v20190725,/global/cfs/projectdirs/m4931/kerchunk/huss/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.huss.gn.v20190725.kerchunk.json,Amon,huss,True,ok,,,432,300-499,8,https://esgf-node.ornl.gov/thredds/fileServer/user_pub_work/kerchunk/huss/highresSST-future/mon/CMIP6.HighResMIP.CMCC.CMCC-CM2-VHR4.highresSST-future.r1i1p1f1.Amon.huss.gn.v20190725.kerchunk.json,nid004414,warm,0.7797910589724779,12.21468034008285,0.3582619600347243,13.150152687507216,0.4438407374545932,13.0225579640246,,,,,,
